,file,Re,alpha,Cl,Cd
14862,goe406b,26000.0,-1.0,0.0143,0.05708
14863,goe406b,26000.0,-0.75,0.1327,0.05122
14864,goe406b,26000.0,-0.5,0.2052,0.04793
14865,goe406b,26000.0,-0.25,0.2625,0.0461
14866,goe406b,26000.0,0.0,0.3187,0.04452
14867,goe406b,26000.0,0.25,0.3693,0.04376
14868,goe406b,26000.0,0.5,0.4173,0.04347
14869,goe406b,26000.0,0.75,0.47,0.04319
14870,goe406b,26000.0,1.0,0.5291,0.0425
14871,goe406b,26000.0,1.25,0.5535,0.04354
14872,goe406b,26000.0,1.5,0.6028,0.04318
14873,goe406b,26000.0,1.75,0.6201,0.04452
14874,goe406b,26000.0,2.0,0.6349,0.04565
14875,goe406b,26000.0,2.25,0.7084,0.04791
14876,goe406b,26000.0,2.5,0.7194,0.05042
14877,goe406b,26000.0,2.75,0.7427,0.05227
14878,goe406b,26000.0,3.0,0.7255,0.05652
14879,goe406b,26000.0,3.25,0.7027,0.06137
14880,goe406b,26000.0,4.25,0.5123,0.09153
14881,goe406b,26000.0,4.75,0.3998,0.10471
14882,goe406b,30000.0,-3.0,0.0336,0.06897
14883,goe406b,30000.0,-2.75,-0.0094,0.06879
14884,goe406b,30000.0,-2.5,-0.0438,0.06783
14885,goe406b,30000.0,-2.25,-0.085,0.06697
14886,goe406b,30000.0,-2.0,-0.1331,0.06595
14887,goe406b,30000.0,-1.75,-0.1816,0.06469
14888,goe406b,30000.0,-1.5,-0.1994,0.06207
14889,goe406b,30000.0,-1.25,0.017,0.05417
14890,goe406b,30000.0,-1.0,0.1351,0.04722
14891,goe406b,30000.0,-0.75,0.1962,0.04404
14892,goe406b,30000.0,-0.5,0.2479,0.04195
14893,goe406b,30000.0,-0.25,0.2977,0.04064
14894,goe406b,30000.0,0.25,0.3904,0.03923
14895,goe406b,30000.0,0.5,0.4369,0.03898
14896,goe406b,30000.0,0.75,0.4835,0.03896
14897,goe406b,30000.0,1.0,0.5363,0.03897
14898,goe406b,30000.0,1.25,0.5795,0.03923
14899,goe406b,30000.0,1.5,0.6254,0.03935
14900,goe406b,30000.0,1.75,0.6608,0.03974
14901,goe406b,30000.0,2.0,0.7516,0.03994
14902,goe406b,30000.0,2.25,0.7732,0.04152
14903,goe406b,30000.0,2.5,0.7994,0.04297
14904,goe406b,30000.0,2.75,0.8119,0.04501
14905,goe406b,30000.0,3.0,0.8148,0.04753
14906,goe406b,30000.0,3.25,0.8154,0.0504
14907,goe406b,30000.0,3.5,0.8115,0.05373
14908,goe406b,30000.0,3.75,0.802,0.05757
14909,goe406b,30000.0,4.5,0.5244,0.09188
14910,goe406b,35000.0,-3.0,0.1801,0.05703
14911,goe406b,35000.0,-2.75,0.1348,0.05698
14912,goe406b,35000.0,-2.5,0.0895,0.05677
14913,goe406b,35000.0,-2.25,0.037,0.05654
14914,goe406b,35000.0,-1.75,-0.0504,0.05425
14915,goe406b,35000.0,-1.5,-0.0329,0.05095
14916,goe406b,35000.0,-1.25,0.1175,0.04545
14917,goe406b,35000.0,-1.0,0.1735,0.04223
14918,goe406b,35000.0,-0.75,0.2247,0.04002
14919,goe406b,35000.0,-0.5,0.2631,0.03901
14920,goe406b,35000.0,-0.25,0.2984,0.03872
14921,goe406b,35000.0,0.0,0.3317,0.0377
14922,goe406b,35000.0,0.25,0.3721,0.03723
14923,goe406b,35000.0,0.5,0.4214,0.03708
14924,goe406b,35000.0,0.75,0.4743,0.03687
14925,goe406b,35000.0,1.0,0.5369,0.03682
14926,goe406b,35000.0,1.25,0.5853,0.03703
14927,goe406b,35000.0,1.5,0.6321,0.03716
14928,goe406b,35000.0,1.75,0.6764,0.03737
14929,goe406b,35000.0,2.0,0.7084,0.03737
14930,goe406b,35000.0,2.25,0.8016,0.03825
14931,goe406b,35000.0,2.5,0.8233,0.0397
14932,goe406b,35000.0,2.75,0.8428,0.04132
14933,goe406b,35000.0,3.0,0.8599,0.04311
14934,goe406b,35000.0,3.25,0.873,0.04511
14935,goe406b,35000.0,3.5,0.8797,0.04744
14936,goe406b,35000.0,3.75,0.8756,0.05034
14937,goe406b,35000.0,4.0,0.8578,0.05415
14938,goe406b,35000.0,4.25,0.8178,0.05958
14939,goe406b,35000.0,4.5,0.7735,0.06591
14940,goe406b,35000.0,4.75,0.756,0.07083
14941,goe406b,40000.0,-3.0,0.2885,0.04722
14942,goe406b,40000.0,-2.75,0.241,0.04744
14943,goe406b,40000.0,-2.5,0.1894,0.04777
14944,goe406b,40000.0,-2.25,0.1407,0.04726
14945,goe406b,40000.0,-1.75,0.0419,0.04588
14946,goe406b,40000.0,-1.25,0.14,0.04177
14947,goe406b,40000.0,-1.0,0.1986,0.03955
14948,goe406b,40000.0,-0.75,0.2332,0.03904
14949,goe406b,40000.0,-0.5,0.2631,0.03882
14950,goe406b,40000.0,-0.25,0.2917,0.03741
14951,goe406b,40000.0,0.0,0.3269,0.03744
14952,goe406b,40000.0,0.25,0.364,0.03642
14953,goe406b,40000.0,0.5,0.4083,0.03593
14954,goe406b,40000.0,0.75,0.4706,0.03578
14955,goe406b,40000.0,1.0,0.5308,0.03564
14956,goe406b,40000.0,1.25,0.5898,0.03575
14957,goe406b,40000.0,1.5,0.6417,0.03595
14958,goe406b,40000.0,1.75,0.6746,0.03629
14959,goe406b,40000.0,2.0,0.7083,0.03651
14960,goe406b,40000.0,2.25,0.8215,0.03658
14961,goe406b,40000.0,2.5,0.8457,0.038
14962,goe406b,40000.0,2.75,0.8682,0.03957
14963,goe406b,40000.0,3.0,0.8875,0.04123
14964,goe406b,40000.0,3.25,0.9031,0.04293
14965,goe406b,40000.0,3.5,0.916,0.04477
14966,goe406b,40000.0,3.75,0.9262,0.04677
14967,goe406b,40000.0,4.0,0.9325,0.04897
14968,goe406b,40000.0,4.25,0.9356,0.0514
14969,goe406b,40000.0,4.5,0.9358,0.05412
14970,goe406b,40000.0,4.75,0.9332,0.05717
14971,goe406b,45000.0,-3.0,0.3843,0.04205
14972,goe406b,45000.0,-2.75,0.3295,0.04291
14973,goe406b,45000.0,-2.25,0.2224,0.04335
14974,goe406b,45000.0,-2.0,0.1695,0.04281
14975,goe406b,45000.0,-1.75,0.1204,0.04182
14976,goe406b,45000.0,-1.25,0.1205,0.03949
14977,goe406b,45000.0,-1.0,0.1918,0.03926
14978,goe406b,45000.0,-0.75,0.2297,0.03889
14979,goe406b,45000.0,-0.5,0.2597,0.03789
14980,goe406b,45000.0,-0.25,0.2937,0.03769
14981,goe406b,45000.0,0.0,0.3274,0.03638
14982,goe406b,45000.0,0.25,0.3701,0.03625
14983,goe406b,45000.0,0.5,0.4208,0.03541
14984,goe406b,45000.0,0.75,0.4668,0.03493
14985,goe406b,45000.0,1.0,0.5302,0.03482
14986,goe406b,45000.0,1.25,0.5928,0.03512
14987,goe406b,45000.0,1.5,0.6395,0.03517
14988,goe406b,45000.0,1.75,0.6745,0.03546
14989,goe406b,45000.0,2.0,0.7086,0.0358
14990,goe406b,45000.0,2.25,0.8293,0.03554
14991,goe406b,45000.0,2.5,0.8525,0.03684
14992,goe406b,45000.0,2.75,0.8742,0.03824
14993,goe406b,45000.0,3.0,0.8947,0.03976
14994,goe406b,45000.0,3.25,0.9143,0.04146
14995,goe406b,45000.0,3.5,0.9314,0.04333
14996,goe406b,45000.0,3.75,0.9428,0.04503
14997,goe406b,45000.0,4.0,0.9514,0.04689
14998,goe406b,45000.0,4.25,0.9587,0.04896
14999,goe406b,45000.0,4.5,0.9669,0.05126
15000,goe406b,45000.0,4.75,0.9759,0.0538
15001,goe406b,45000.0,5.0,0.9465,0.05717
15002,goe406c,5000.0,-3.0,0.0586,0.08303
15003,goe406c,5000.0,-2.75,0.054,0.08203
15004,goe406c,5000.0,-2.5,0.0487,0.08102
15005,goe406c,5000.0,-2.25,0.0425,0.08001
15006,goe406c,5000.0,-2.0,0.0356,0.07899
15007,goe406c,5000.0,-1.75,0.0277,0.07794
15008,goe406c,5000.0,-1.5,0.019,0.07688
15009,goe406c,5000.0,-1.25,0.0093,0.07578
15010,goe406c,5000.0,-1.0,-0.001,0.07465
15011,goe406c,5000.0,-0.75,-0.0118,0.0735
15012,goe406c,5000.0,-0.5,-0.0199,0.07242
15013,goe406c,5000.0,-0.25,-0.0186,0.07158
15014,goe406c,5000.0,0.0,-0.0013,0.07134
15015,goe406c,5000.0,0.25,0.034,0.07208
15016,goe406c,5000.0,0.5,0.0785,0.07397
15017,goe406c,5000.0,0.75,0.1172,0.07678
15018,goe406c,5000.0,1.0,0.1443,0.08009
15019,goe406c,5000.0,1.25,0.1644,0.08362
15020,goe406c,5000.0,1.5,0.1819,0.08711
15021,goe406c,5000.0,1.75,0.1984,0.09047
15022,goe406c,5000.0,2.0,0.2141,0.09367
15023,goe406c,5000.0,2.25,0.229,0.09673
15024,goe406c,5000.0,2.5,0.2432,0.09967
15025,goe406c,5000.0,2.75,0.2568,0.10253
15026,goe406c,5000.0,3.0,0.2699,0.10533
15027,goe406c,5000.0,3.25,0.2828,0.10808
15028,goe406c,5000.0,3.5,0.2954,0.11079
15029,goe406c,5000.0,3.75,0.3078,0.11349
15030,goe406c,5000.0,4.0,0.3203,0.11618
15031,goe406c,5000.0,4.25,0.3327,0.11885
15032,goe406c,5000.0,4.5,0.3451,0.12153
15033,goe406c,5000.0,4.75,0.3575,0.1242
15034,goe406c,5000.0,5.0,0.3699,0.12688
15035,goe406c,8000.0,-3.0,-0.2543,0.08641
15036,goe406c,8000.0,-2.75,-0.2647,0.08468
15037,goe406c,8000.0,-2.5,-0.2585,0.08242
15038,goe406c,8000.0,-2.25,-0.2521,0.08033
15039,goe406c,8000.0,-2.0,-0.236,0.07817
15040,goe406c,8000.0,-1.75,-0.2135,0.07604
15041,goe406c,8000.0,-1.5,-0.1854,0.07411
15042,goe406c,8000.0,-1.25,-0.1527,0.07239
15043,goe406c,8000.0,-1.0,-0.1176,0.07095
15044,goe406c,8000.0,-0.75,-0.0814,0.06985
15045,goe406c,8000.0,-0.5,-0.0445,0.06921
15046,goe406c,8000.0,-0.25,-0.0165,0.0689
15047,goe406c,8000.0,0.0,0.0097,0.06947
15048,goe406c,8000.0,0.25,0.0251,0.07115
15049,goe406c,8000.0,0.5,0.033,0.07399
15050,goe406c,8000.0,0.75,0.0419,0.07677
15051,goe406c,8000.0,1.0,0.0538,0.079
15052,goe406c,8000.0,1.25,0.0663,0.08071
15053,goe406c,8000.0,1.5,0.0742,0.08188
15054,goe406c,8000.0,1.75,0.0807,0.08288
15055,goe406c,8000.0,2.0,0.1272,0.08708
15056,goe406c,8000.0,2.25,0.1667,0.09105
15057,goe406c,8000.0,2.5,0.1987,0.09469
15058,goe406c,8000.0,2.75,0.2251,0.09805
15059,goe406c,8000.0,3.0,0.2475,0.10119
15060,goe406c,8000.0,3.25,0.2671,0.10417
15061,goe406c,8000.0,3.5,0.2848,0.10705
15062,goe406c,8000.0,3.75,0.3012,0.10986
15063,goe406c,8000.0,4.0,0.3165,0.11264
15064,goe406c,8000.0,4.25,0.3312,0.1154
15065,goe406c,8000.0,4.5,0.3452,0.11816
15066,goe406c,8000.0,4.75,0.3589,0.12092
15067,goe406c,8000.0,5.0,0.3723,0.12369
15068,goe406c,12000.0,-3.0,-0.294,0.08328
15069,goe406c,12000.0,-2.75,-0.2836,0.08089
15070,goe406c,12000.0,-2.5,-0.2617,0.07838
15071,goe406c,12000.0,-2.25,-0.2296,0.0759
15072,goe406c,12000.0,-2.0,-0.189,0.0736
15073,goe406c,12000.0,-1.75,-0.1403,0.07159
15074,goe406c,12000.0,-1.5,-0.1012,0.06982
15075,goe406c,12000.0,-1.25,-0.0526,0.06867
15076,goe406c,12000.0,-1.0,-0.0161,0.06792
15077,goe406c,12000.0,-0.75,0.0162,0.0682
15078,goe406c,12000.0,-0.5,0.0263,0.0707
15079,goe406c,12000.0,-0.25,0.0172,0.07523
15080,goe406c,12000.0,0.0,0.024,0.07844
15081,goe406c,12000.0,0.25,0.0389,0.08092
15082,goe406c,12000.0,0.5,0.1519,0.08537
15083,goe406c,12000.0,0.75,0.2006,0.08812
15084,goe406c,12000.0,1.0,0.2318,0.09036
15085,goe406c,12000.0,1.25,0.2547,0.09247
15086,goe406c,12000.0,1.5,0.2865,0.09474
15087,goe406c,12000.0,1.75,0.3034,0.09664
15088,goe406c,12000.0,2.0,0.3246,0.0986
15089,goe406c,12000.0,2.25,0.3309,0.10014
15090,goe406c,12000.0,2.75,0.3099,0.1024
15091,goe406c,12000.0,3.0,0.2687,0.10236
15092,goe406c,12000.0,3.5,0.2709,0.10482
15093,goe406c,12000.0,3.75,0.2929,0.10794
15094,goe406c,12000.0,4.0,0.3124,0.11091
15095,goe406c,12000.0,4.25,0.3301,0.11381
15096,goe406c,12000.0,4.5,0.3467,0.11666
15097,goe406c,12000.0,4.75,0.3623,0.1195
15098,goe406c,12000.0,5.0,0.3773,0.12233
15099,goe406c,18000.0,-3.0,-0.2901,0.07983
15100,goe406c,18000.0,-2.75,-0.3097,0.07828
15101,goe406c,18000.0,-2.25,-0.2484,0.07303
15102,goe406c,18000.0,-2.0,-0.1904,0.07023
15103,goe406c,18000.0,-1.75,-0.1272,0.06801
15104,goe406c,18000.0,-1.5,-0.0641,0.06667
15105,goe406c,18000.0,-1.25,-0.0245,0.06643
15106,goe406c,18000.0,-1.0,0.2818,0.06558
15107,goe406c,18000.0,-0.75,0.3876,0.06286
15108,goe406c,18000.0,-0.5,0.4326,0.06278
15109,goe406c,18000.0,-0.25,0.482,0.06264
15110,goe406c,18000.0,0.0,0.4977,0.06451
15111,goe406c,18000.0,0.25,0.5231,0.06597
15112,goe406c,18000.0,0.5,0.5461,0.06757
15113,goe406c,18000.0,0.75,0.5525,0.07038
15114,goe406c,18000.0,1.0,0.5563,0.07335
15115,goe406c,18000.0,1.25,0.5853,0.07425
15116,goe406c,18000.0,1.5,0.574,0.07859
15117,goe406c,18000.0,1.75,0.5724,0.08213
15118,goe406c,18000.0,2.25,0.564,0.08808
15119,goe406c,18000.0,2.5,0.5769,0.09219
15120,goe406c,18000.0,2.75,0.5507,0.09715
15121,goe406c,18000.0,3.0,0.5591,0.10127
15122,goe406c,18000.0,3.5,0.5594,0.10966
15123,goe406c,18000.0,3.75,0.5474,0.11402
15124,goe406c,18000.0,4.5,0.3975,0.1212
15125,goe406c,18000.0,4.75,0.4082,0.123
15126,goe406c,18000.0,5.0,0.4276,0.12617
15127,goe406c,22000.0,-3.0,-0.2094,0.07594
15128,goe406c,22000.0,-2.75,-0.2538,0.07533
15129,goe406c,22000.0,-2.5,-0.2839,0.07401
15130,goe406c,22000.0,-2.25,-0.3103,0.07267
15131,goe406c,22000.0,-2.0,-0.27,0.07
15132,goe406c,22000.0,-1.75,-0.1489,0.06697
15133,goe406c,22000.0,-1.5,0.2359,0.05868
15134,goe406c,22000.0,-1.25,0.4265,0.05015
15135,goe406c,22000.0,-1.0,0.4852,0.04833
15136,goe406c,22000.0,-0.75,0.5307,0.04745
15137,goe406c,22000.0,-0.5,0.5731,0.04678
15138,goe406c,22000.0,-0.25,0.6072,0.04677
15139,goe406c,22000.0,0.0,0.6331,0.04701
15140,goe406c,22000.0,0.25,0.6587,0.04751
15141,goe406c,22000.0,0.5,0.6927,0.0471
15142,goe406c,22000.0,0.75,0.7071,0.04883
15143,goe406c,22000.0,1.0,0.717,0.04833
15144,goe406c,22000.0,1.25,0.7491,0.05044
15145,goe406c,22000.0,1.5,0.7503,0.05486
15146,goe406c,22000.0,1.75,0.7461,0.05972
15147,goe406c,22000.0,2.0,0.7332,0.06532
15148,goe406c,22000.0,2.25,0.7134,0.07149
15149,goe406c,22000.0,2.5,0.6916,0.07775
15150,goe406c,22000.0,2.75,0.6807,0.08338
15151,goe406c,22000.0,3.0,0.6779,0.08833
15152,goe406c,22000.0,3.25,0.6851,0.09272
15153,goe406c,22000.0,3.5,0.6453,0.10025
15154,goe406c,22000.0,4.0,0.6155,0.11186
15155,goe406c,26000.0,-3.0,-0.1033,0.0713
15156,goe406c,26000.0,-2.75,-0.1442,0.07096
15157,goe406c,26000.0,-2.5,-0.1898,0.07054
15158,goe406c,26000.0,-2.25,-0.2366,0.06982
15159,goe406c,26000.0,-2.0,-0.2777,0.06869
15160,goe406c,26000.0,-1.75,-0.2999,0.06712
15161,goe406c,26000.0,-1.5,0.427,0.04472
15162,goe406c,26000.0,-1.25,0.4833,0.04269
15163,goe406c,26000.0,-1.0,0.525,0.0417
15164,goe406c,26000.0,-0.75,0.5627,0.04108
15165,goe406c,26000.0,-0.5,0.5962,0.04086
15166,goe406c,26000.0,-0.25,0.6289,0.04064
15167,goe406c,26000.0,0.0,0.6584,0.04065
15168,goe406c,26000.0,0.25,0.6887,0.04096
15169,goe406c,26000.0,0.5,0.7174,0.04125
15170,goe406c,26000.0,0.75,0.7501,0.04119
15171,goe406c,26000.0,1.0,0.763,0.04033
15172,goe406c,26000.0,1.25,0.7934,0.04212
15173,goe406c,26000.0,1.5,0.8261,0.04349
15174,goe406c,26000.0,1.75,0.846,0.04575
15175,goe406c,26000.0,2.0,0.8614,0.04838
15176,goe406c,26000.0,2.25,0.8763,0.05118
15177,goe406c,26000.0,2.5,0.8839,0.0548
15178,goe406c,26000.0,2.75,0.8757,0.05995
15179,goe406c,26000.0,3.0,0.8426,0.0676
15180,goe406c,26000.0,3.25,0.8203,0.07462
15181,goe406c,26000.0,3.75,0.6879,0.09812
15182,goe406c,26000.0,4.0,0.691,0.10326
15183,goe406c,26000.0,4.25,0.6825,0.10965
15184,goe406c,30000.0,-3.0,0.0024,0.06657
15185,goe406c,30000.0,-2.75,-0.0396,0.06658
15186,goe406c,30000.0,-2.5,-0.0795,0.06615
15187,goe406c,30000.0,-2.25,-0.1199,0.06534
15188,goe406c,30000.0,-2.0,-0.1563,0.06414
15189,goe406c,30000.0,-1.75,0.4022,0.04262
15190,goe406c,30000.0,-1.5,0.4594,0.04071
15191,goe406c,30000.0,-1.25,0.4962,0.0393
15192,goe406c,30000.0,-1.0,0.5312,0.03866
15193,goe406c,30000.0,-0.75,0.5649,0.03834
15194,goe406c,30000.0,-0.5,0.5973,0.03821
15195,goe406c,30000.0,-0.25,0.6301,0.03823
15196,goe406c,30000.0,0.0,0.664,0.03831
15197,goe406c,30000.0,0.25,0.6948,0.03841
15198,goe406c,30000.0,0.5,0.727,0.03867
15199,goe406c,30000.0,0.75,0.7602,0.0387
15200,goe406c,30000.0,1.0,0.7892,0.03871
15201,goe406c,30000.0,1.25,0.81,0.03818
15202,goe406c,30000.0,1.5,0.8442,0.0395
15203,goe406c,30000.0,1.75,0.8706,0.04118
15204,goe406c,30000.0,2.0,0.8937,0.04313
15205,goe406c,30000.0,2.25,0.9146,0.04532
15206,goe406c,30000.0,2.5,0.9326,0.0478
15207,goe406c,30000.0,2.75,0.9468,0.05068
15208,goe406c,30000.0,3.0,0.9553,0.05405
15209,goe406c,30000.0,3.25,0.956,0.05812
15210,goe406c,30000.0,3.5,0.9427,0.06348
15211,goe406c,30000.0,3.75,0.9189,0.07003
15212,goe406c,30000.0,4.0,0.9034,0.07618
15213,goe406c,35000.0,-3.0,0.1582,0.05501
15214,goe406c,35000.0,-2.75,0.1113,0.05535
15215,goe406c,35000.0,-2.5,0.0659,0.05513
15216,goe406c,35000.0,-2.0,0.3804,0.0411
15217,goe406c,35000.0,-1.75,0.4278,0.03918
15218,goe406c,35000.0,-1.5,0.466,0.03818
15219,goe406c,35000.0,-1.25,0.4984,0.0378
15220,goe406c,35000.0,-1.0,0.5298,0.03728
15221,goe406c,35000.0,-0.75,0.5637,0.03699
15222,goe406c,35000.0,-0.5,0.5988,0.03692
15223,goe406c,35000.0,-0.25,0.6331,0.03677
15224,goe406c,35000.0,0.0,0.6687,0.03677
15225,goe406c,35000.0,0.25,0.7018,0.03689
15226,goe406c,35000.0,0.5,0.7346,0.03694
15227,goe406c,35000.0,0.75,0.7692,0.03722
15228,goe406c,35000.0,1.0,0.7992,0.03735
15229,goe406c,35000.0,1.25,0.8196,0.03588
15230,goe406c,35000.0,1.5,0.8527,0.03719
15231,goe406c,35000.0,1.75,0.8826,0.03861
15232,goe406c,35000.0,2.0,0.9113,0.04016
15233,goe406c,35000.0,2.25,0.9391,0.04189
15234,goe406c,35000.0,2.5,0.9627,0.04377
15235,goe406c,35000.0,2.75,0.9823,0.04582
15236,goe406c,35000.0,3.0,0.9992,0.0481
15237,goe406c,35000.0,3.25,1.0134,0.05064
15238,goe406c,35000.0,3.5,1.0246,0.05351
15239,goe406c,35000.0,3.75,1.032,0.05684
15240,goe406c,35000.0,4.0,1.0342,0.06076
15241,goe406c,35000.0,4.25,1.0366,0.06493
15242,goe406c,40000.0,-3.0,0.2658,0.04543
15243,goe406c,40000.0,-2.75,0.2151,0.04621
15244,goe406c,40000.0,-2.5,0.1669,0.04626
15245,goe406c,40000.0,-2.25,0.1226,0.04608
15246,goe406c,40000.0,-2.0,0.402,0.03951
15247,goe406c,40000.0,-1.75,0.4356,0.0386
15248,goe406c,40000.0,-1.5,0.4642,0.03763
15249,goe406c,40000.0,-1.25,0.5005,0.03763
15250,goe406c,40000.0,-1.0,0.5325,0.03685
15251,goe406c,40000.0,-0.75,0.5676,0.0363
15252,goe406c,40000.0,-0.5,0.6049,0.03608
15253,goe406c,40000.0,-0.25,0.6406,0.0359
15254,goe406c,40000.0,0.0,0.676,0.03583
15255,goe406c,40000.0,0.25,0.7129,0.03602
15256,goe406c,40000.0,0.5,0.7436,0.03608
15257,goe406c,40000.0,0.75,0.7746,0.03623
15258,goe406c,40000.0,1.0,0.8067,0.03649
15259,goe406c,40000.0,1.25,0.8405,0.03628
15260,goe406c,40000.0,1.5,0.8621,0.03593
15261,goe406c,40000.0,1.75,0.8932,0.03744
15262,goe406c,40000.0,2.0,0.9196,0.03882
15263,goe406c,40000.0,2.25,0.9442,0.04031
15264,goe406c,40000.0,2.5,0.9673,0.04194
15265,goe406c,40000.0,2.75,0.9891,0.0437
15266,goe406c,40000.0,3.0,1.0097,0.04562
15267,goe406c,40000.0,3.25,1.0286,0.04774
15268,goe406c,40000.0,3.5,1.0445,0.05019
15269,goe406c,40000.0,3.75,1.0572,0.05297
15270,goe406c,40000.0,4.0,1.0665,0.05613
15271,goe406c,40000.0,4.25,1.0707,0.0598
15272,goe406c,40000.0,4.5,1.0752,0.0637
15273,goe406c,40000.0,4.75,1.0855,0.06749
15274,goe406c,40000.0,5.0,0.9607,0.08344
15275,goe406c,45000.0,-3.0,0.3576,0.03996
15276,goe406c,45000.0,-2.75,0.3004,0.04135
15277,goe406c,45000.0,-2.25,0.2036,0.04163
15278,goe406c,45000.0,-1.75,0.4318,0.03861
15279,goe406c,45000.0,-1.5,0.4684,0.0378
15280,goe406c,45000.0,-1.25,0.5031,0.03677
15281,goe406c,45000.0,-1.0,0.5419,0.03674
15282,goe406c,45000.0,-0.75,0.5784,0.03607
15283,goe406c,45000.0,-0.5,0.6144,0.03551
15284,goe406c,45000.0,-0.25,0.6502,0.03525
15285,goe406c,45000.0,0.0,0.6874,0.03534
15286,goe406c,45000.0,0.25,0.7195,0.03538
15287,goe406c,45000.0,0.5,0.7508,0.03544
15288,goe406c,45000.0,0.75,0.7816,0.0356
15289,goe406c,45000.0,1.0,0.8126,0.0359
15290,goe406c,45000.0,1.25,0.8446,0.03623
15291,goe406c,45000.0,1.5,0.8658,0.03506
15292,goe406c,45000.0,1.75,0.8965,0.0365
15293,goe406c,45000.0,2.0,0.924,0.03798
15294,goe406c,45000.0,2.25,0.9487,0.03929
15295,goe406c,45000.0,2.5,0.9725,0.04074
15296,goe406c,45000.0,2.75,0.9955,0.04234
15297,goe406c,45000.0,3.0,1.0176,0.04412
15298,goe406c,45000.0,3.25,1.0382,0.04608
15299,goe406c,45000.0,3.5,1.0569,0.04823
15300,goe406c,45000.0,3.75,1.0736,0.05062
15301,goe406c,45000.0,4.0,1.0886,0.05325
15302,goe406c,45000.0,4.25,1.1011,0.05617
15303,goe406c,45000.0,4.5,1.1115,0.05935
15304,goe406c,45000.0,4.75,1.1213,0.06277
15305,goe406c,45000.0,5.0,1.1293,0.06642
15306,goe406d,5000.0,-3.0,0.0697,0.08075
15307,goe406d,5000.0,-2.75,0.0686,0.07947
15308,goe406d,5000.0,-2.5,0.0664,0.07821
15309,goe406d,5000.0,-2.25,0.063,0.077
15310,goe406d,5000.0,-2.0,0.0582,0.07581
15311,goe406d,5000.0,-1.75,0.052,0.07464
15312,goe406d,5000.0,-1.5,0.0444,0.07348
15313,goe406d,5000.0,-1.25,0.0353,0.07233
15314,goe406d,5000.0,-1.0,0.0252,0.07118
15315,goe406d,5000.0,-0.75,0.0147,0.07007
15316,goe406d,5000.0,-0.5,0.0095,0.06909
15317,goe406d,5000.0,-0.25,0.0177,0.0685
15318,goe406d,5000.0,0.0,0.0451,0.06867
15319,goe406d,5000.0,0.25,0.0892,0.06996
15320,goe406d,5000.0,0.5,0.135,0.07236
15321,goe406d,5000.0,0.75,0.1689,0.07555
15322,goe406d,5000.0,1.0,0.1903,0.07924
15323,goe406d,5000.0,1.25,0.2058,0.0831
15324,goe406d,5000.0,1.5,0.2197,0.08687
15325,goe406d,5000.0,1.75,0.2338,0.09044
15326,goe406d,5000.0,2.0,0.2479,0.09386
15327,goe406d,5000.0,2.25,0.2618,0.09712
15328,goe406d,5000.0,2.5,0.2753,0.10025
15329,goe406d,5000.0,2.75,0.2885,0.10328
15330,goe406d,5000.0,3.0,0.3015,0.10625
15331,goe406d,5000.0,3.25,0.3143,0.10917
15332,goe406d,5000.0,3.5,0.3271,0.11206
15333,goe406d,5000.0,3.75,0.3398,0.11492
15334,goe406d,5000.0,4.0,0.3526,0.11777
15335,goe406d,5000.0,4.25,0.3654,0.12061
15336,goe406d,5000.0,4.5,0.3782,0.12344
15337,goe406d,5000.0,4.75,0.3911,0.12626
15338,goe406d,5000.0,5.0,0.404,0.12909
15339,goe406d,8000.0,-3.0,-0.2265,0.08331
15340,goe406d,8000.0,-2.75,-0.2269,0.08123
15341,goe406d,8000.0,-2.5,-0.2205,0.079
15342,goe406d,8000.0,-2.25,-0.2096,0.07691
15343,goe406d,8000.0,-2.0,-0.1893,0.07463
15344,goe406d,8000.0,-1.75,-0.1643,0.07253
15345,goe406d,8000.0,-1.5,-0.1345,0.07062
15346,goe406d,8000.0,-1.25,-0.1017,0.06892
15347,goe406d,8000.0,-1.0,-0.067,0.0675
15348,goe406d,8000.0,-0.75,-0.0297,0.06646
15349,goe406d,8000.0,-0.5,0.0017,0.06568
15350,goe406d,8000.0,-0.25,0.0327,0.0655
15351,goe406d,8000.0,0.0,0.0573,0.06611
15352,goe406d,8000.0,0.25,0.0702,0.06806
15353,goe406d,8000.0,0.5,0.0742,0.07166
15354,goe406d,8000.0,0.75,0.08,0.07513
15355,goe406d,8000.0,1.0,0.0889,0.0777
15356,goe406d,8000.0,1.25,0.0979,0.07966
15357,goe406d,8000.0,1.5,0.0896,0.08029
15358,goe406d,8000.0,1.75,0.1363,0.08471
15359,goe406d,8000.0,2.0,0.1781,0.089
15360,goe406d,8000.0,2.25,0.2126,0.09294
15361,goe406d,8000.0,2.5,0.2409,0.09657
15362,goe406d,8000.0,2.75,0.2646,0.09993
15363,goe406d,8000.0,3.0,0.2852,0.10311
15364,goe406d,8000.0,3.25,0.3037,0.10617
15365,goe406d,8000.0,3.5,0.3207,0.10914
15366,goe406d,8000.0,3.75,0.3367,0.11207
15367,goe406d,8000.0,4.0,0.3518,0.11497
15368,goe406d,8000.0,4.25,0.3664,0.11787
15369,goe406d,8000.0,4.5,0.3806,0.12077
15370,goe406d,8000.0,4.75,0.3945,0.12367
15371,goe406d,8000.0,5.0,0.4082,0.12658
